
hibrido_top500,1752451226239,1000,23,1465207,31503415755468964,28534793,24.113,0.9553
hibrido_top300,1752451226239,1000,43,3147686,266162446474082553,26852314,23.405,0.4008
hibrido_top300,1752451226239,1000,43,3147686,266162446474082553,26852314,23.405,0.4031
hibrido_top300,1752451226239,1000,43,3147686,266162446474082553,26852314,23.405,0.3999
hibrido_top300,1752451226239,1000,43,3147686,266162446474082553,26852314,23.405,0.3926
hibrido_top300,1752451226239,1000,43,3147686,266162446474082553,26852314,23.405,0.3829

hibrido_top1000_greedy,1752451226239,1000,212,27147326,258127842173589858,2852674,8.143,3.9418
hibrido_top1000_greedy,1752451226239,1000,212,27147326,258127842173589858,2852674,8.143,3.9492
hibrido_top1000_greedy,1752451226239,1000,212,27147326,258127842173589858,2852674,8.143,3.9713
hibrido_top1000_greedy,1752451226239,1000,212,27147326,258127842173589858,2852674,8.143,3.879
hibrido_top1000_greedy,1752451226239,1000,212,27147326,258127842173589858,2852674,8.143,3.8649
hibrido_top1000_greedy,1752451226239,1000,212,27147326,258127842173589858,2852674,8.143,3.9787
hibrido_top300_greedy,1752451226239,1000,106,8048970,285849888994339514,21951030,14.765,0.4074
hibrido_top300_greedy,1752451226239,1000,106,8048970,285849888994339514,21951030,14.765,0.4221
hibrido_top300_greedy,1752451226239,1000,106,8048970,285849888994339514,21951030,14.765,0.4525
hibrido_top300_greedy,1752451226239,1000,106,8048970,285849888994339514,21951030,14.765,0.4012
hibrido_top200_greedy,1752451226239,1000,106,8048970,285849888994339514,21951030,14.765,0.2066
hibrido_top200_greedy,1752451226239,1000,106,8048970,285849888994339514,21951030,14.765,0.206
hibrido_top200_greedy,1752451226239,1000,106,8048970,285849888994339514,21951030,14.765,0.217
hibrido_top200_greedy,1752451226239,1000,106,8048970,285849888994339514,21951030,14.765,0.229
hibrido_top200_greedy,1752451226239,1000,106,8048970,285849888994339514,21951030,14.765,0.2074
hibrido_top500_greedy,1752451226239,1000,124,15884589,133375164123282584,14115411,11.334,0.9938
hibrido_top500_greedy,1752451226239,1000,124,15884589,133375164123282584,14115411,11.334,1.0568
hibrido_top500_greedy,1752451226239,1000,124,15884589,133375164123282584,14115411,11.334,0.9969
hibrido_top500_greedy,1752451226239,1000,124,15884589,133375164123282584,14115411,11.334,1.014
hibrido_top500_greedy,1752451226239,1000,124,15884589,133375164123282584,14115411,11.334,1.0003
hibrido_top500_greedy,1752451226239,1000,124,15884589,133375164123282584,14115411,11.334,1.0102
hibrido_top500_greedy,1752451226239,1000,124,15884589,133375164123282584,14115411,11.334,1.0235
hibrido_top500_greedy,1752451226239,1000,124,15884589,133375164123282584,14115411,11.334,1.0945
hibrido_top500_greedy,1752451226239,1000,124,15884589,133375164123282584,14115411,11.334,1.0628
hibrido_top500_greedy,1752451226239,1000,124,15884589,133375164123282584,14115411,11.334,1.0267
hibrido_top300,1752451226239,1000,43,3147686,266162446474082553,26852314,23.405,0.4623
hibrido_top300,1752451226239,1000,43,3147686,266162446474082553,26852314,23.405,0.4054
hibrido_top300,1752451226239,1000,43,3147686,266162446474082553,26852314,23.405,0.4061
hibrido_top300,1752451226239,1000,43,3147686,266162446474082553,26852314,23.405,0.4109
hibrido_top300,1752451226239,1000,43,3147686,266162446474082553,26852314,23.405,0.4219
hibrido_top200,1752451226239,1000,43,3147686,266162446474082553,26852314,23.405,0.2024
hibrido_top200,1752451226239,1000,43,3147686,266162446474082553,26852314,23.405,0.203
hibrido_top200,1752451226239,1000,43,3147686,266162446474082553,26852314,23.405,0.2026
hibrido_top200,1752451226239,1000,43,3147686,266162446474082553,26852314,23.405,0.2047
hibrido_top200,1752451226239,1000,43,3147686,266162446474082553,26852314,23.405,0.2022
hibrido_extendido_top200,1752451226239,1000,23,15293267,678030296496825882,14706733,13.89,1.1043
hibrido_extendido_top200,1752451226239,1000,23,15293267,678030296496825882,14706733,13.89,1.0301
hibrido_extendido_top200,1752451226239,1000,23,15293267,678030296496825882,14706733,13.89,0.9772
hibrido_top200,1752451226239,1000,43,3147686,266162446474082553,26852314,23.405,0.2175
hibrido_top200,1752451226239,1000,43,3147686,266162446474082553,26852314,23.405,0.1896
hibrido_top200,1752451226239,1000,43,3147686,266162446474082553,26852314,23.405,0.193
hibrido_opt_ext_greedy,1752451226239,1000,16,997457,60919561546573116,29002543,23.18,0.9069
hibrido_opt_ext_greedy,1752451226239,1000,16,997457,60919561546573116,29002543,23.18,0.9798
hibrido_opt_ext_greedy,1752451226239,1000,16,997457,60919561546573116,29002543,23.18,0.9869
hibrido_extendido_top200,1752451226239,1000,23,15293267,678030296496825882,14706733,13.89,1.2208
greedy_clasico,1752451226239,1000,212,29996390,780952740250827125,3610,8.09,0.014
hibrido_extendido_top200,1752451226239,1000,23,15293267,678030296496825882,678030296496825882,14706733,13.89,0.9701

hibrido_extendido_top200_greedy_v1,1752451226239,1000,41,22008801,754128040205705612,754128040205705612,7991199,10.794,1.0279
hibrido_extendido_top200_greedy_v1,1752451226239,1000,41,22008801,754128040205705612,754128040205705612,7991199,10.794,1.0038
hibrido_extendido_top200_greedy_v1,1752451226239,1000,41,22008801,754128040205705612,754128040205705612,7991199,10.794,1.0232
hibrido_extendido_top200_greedy_v1,1752451226239,1000,41,22008801,754128040205705612,754128040205705612,7991199,10.794,1.0164
hibrido_extendido_top200_greedy_v1,1752451226239,1000,41,22008801,754128040205705612,754128040205705612,7991199,10.794,1.0524
hibrido_extendido_top200_greedy_v1,1752451226239,1000,41,22008801,754128040205705612,754128040205705612,7991199,10.794,1.0343
hibrido_extendido_top200_greedy_v1,1752451226239,1000,41,22008801,754128040205705612,754128040205705612,7991199,10.794,1.0492
hibrido_extendido_top200_greedy_v1,1752451226239,1000,41,22008801,754128040205705612,754128040205705612,7991199,10.794,0.9574
hibrido_extendido_top200_greedy_v1,1752451226239,1000,41,22008801,754128040205705612,754128040205705612,7991199,10.794,1.0828
hibrido_extendido_top300_greedy_v1,1752451226239,1000,41,22008801,754128040205705612,754128040205705612,7991199,10.794,0.9869
hibrido_extendido_top300_greedy_v1,1752451226239,1000,41,22008801,754128040205705612,754128040205705612,7991199,10.794,0.9902
hibrido_extendido_top300_greedy_v1,1752451226239,1000,41,22008801,754128040205705612,754128040205705612,7991199,10.794,1.077
hibrido_extendido_top300_greedy_v1,1752451226239,1000,41,22008801,754128040205705612,754128040205705612,7991199,10.794,0.9586
hibrido_extendido_top300_greedy_v1,1752451226239,1000,41,22008801,754128040205705612,754128040205705612,7991199,10.794,1.0117
hibrido_extendido_top300_greedy_v1,1752451226239,1000,41,22008801,754128040205705612,754128040205705612,7991199,10.794,0.9555
hibrido_extendido_top300_greedy_v1,1752451226239,1000,41,22008801,754128040205705612,754128040205705612,7991199,10.794,1.1315
hibrido_extendido_top500_greedy_v1,1752451226239,1000,102,28179208,776381704830082529,776381704830082529,1820792,9.084,1.4221
hibrido_extendido_top500_greedy_v1,1752451226239,1000,102,28179208,776381704830082529,776381704830082529,1820792,9.084,1.5561
hibrido_extendido_top500_greedy_v1,1752451226239,1000,102,28179208,776381704830082529,776381704830082529,1820792,9.084,1.4201
hibrido_extendido_top500_greedy_v1,1752451226239,1000,102,28179208,776381704830082529,776381704830082529,1820792,9.084,1.4784
hibrido_extendido_top500_greedy_v1,1752451226239,1000,102,28179208,776381704830082529,776381704830082529,1820792,9.084,1.4417
hibrido_extendido_top500_greedy_v1,1752451226239,1000,102,28179208,776381704830082529,776381704830082529,1820792,9.084,1.5249
hibrido_extendido_top500_greedy_v1,1752451226239,1000,102,28179208,776381704830082529,776381704830082529,1820792,9.084,1.4983
hibrido_extendido_top500_greedy_v1,1752451226239,1000,102,28179208,776381704830082529,776381704830082529,1820792,9.084,1.5415
